business_id,name,city,state,latitude,longitude,stars,review_count,categories
dKg9nCWWpxm-OiwI2k2Jow,4U Fitness St Pete,St. Petersburg,FL,27.7665222,-82.6382621,5.0,32,"Health & Medical, Gyms, Active Life, Trainers, Fitness & Instruction, Weight Loss Centers"
BMMcP9fBunmTyYY6XdtQtw,FIT n TAN,Saint Louis,MO,38.67759,-90.4607719,3.5,25,"Massage, Beauty & Spas, Tanning Beds, Weight Loss Centers, Spray Tanning, Health & Medical, Skin Care, Hair Salons, Tanning"
qMw6as-I4Fz3DySucrBF8Q,Ironwood Dermatology,Tucson,AZ,32.3359611839,-110.9462035966,4.0,64,"Health & Medical, Medical Spas, Dermatologists, Doctors, Beauty & Spas, Skin Care, Hair Removal"
CkFSi4DGPNKaz1jePJBwaw,Planned Parenthood - Tampa Health Center,Tampa,FL,28.021754,-82.3940212,3.0,35,"Medical Centers, Laboratory Testing, Diagnostic Services, Health & Medical, Doctors, Obstetricians & Gynecologists, Reproductive Health Services"
-uq7NWYxWNG6Pemh1Y7O4Q,The Joint Chiropractic,Goleta,CA,34.4409613809,-119.8243910988,4.0,60,"Beauty & Spas, Sports Medicine, Doctors, Chiropractors, Hair Salons, Naturopathic/Holistic, Health & Medical"
C0ZHNKZBQ_sP5dIKSlRvZA,Jack City Fitness,Boise,ID,43.6051606,-116.2678056,5.0,30,"Yoga, Trainers, Active Life, Health & Medical, Nutritionists, Fitness & Instruction, Gyms"
luz82Erv_LP_QXUSwbv0fQ,Hot Stones Spa,Cherry Hill,NJ,39.9111515,-74.9980497,3.0,47,"Beauty & Spas, Reflexology, Massage Therapy, Health & Medical, Waxing, Skin Care, Hair Removal, Massage"
VHP-g1P8m8RfvypMiEATJQ,Horsham Clinic,Ambler,PA,40.1874718582,-75.1893305447,2.5,24,"Health & Medical, Counseling & Mental Health, Hospitals"
iephxeyV4Xp0lMaF3jVc_Q,Conshohocken Dental Group,Conshohocken,PA,40.095573,-75.286196,4.5,20,"General Dentistry, Periodontists, Health & Medical, Dentists, Cosmetic Dentists"
GdUbj1Y9ifnBrHZyMQKwQw,Massage Studio,Tampa,FL,27.9409448,-82.4859149,4.5,97,"Sports Medicine, Health & Medical, Reflexology, Doctors, Day Spas, Physical Therapy, Beauty & Spas, Massage Therapy, Massage"
ADi6HxTACB-ARbiPfa-2dA,Smile Culture Dental,Fairless Hills,PA,40.1687296148,-74.8510686241,4.5,62,"Orthodontists, Health & Medical, General Dentistry, Cosmetic Dentists, Dentists"
7uf-z_NsagSvYTf0uflasA,Float Nashville,Nashville,TN,36.1198054,-86.7690555,5.0,56,"Float Spa, Health & Medical, Massage Therapy, Halotherapy"
nOyphAl0JQ8JrvNi93pclQ,Etavele Day Spa,Sparks,NV,39.5531493,-119.7535615,4.5,103,"Beauty & Spas, Massage Therapy, Health & Medical, Permanent Makeup, Waxing, Day Spas, Hair Removal, Massage, Skin Care, Hair Salons, Float Spa, Makeup Artists, Nail Salons"
1n1TzHTD2xLcyOPGV4b2-w,Peak Performance Chiropractic,Reno,NV,39.489065869,-119.8088134652,5.0,44,"Chiropractors, Massage Therapy, Health & Medical"
GiCEmEwJ_q4IEjnLK_dAKg,Tucson Ear Nose & Throat,Tucson,AZ,32.3237806,-110.9939273,2.0,49,"Doctors, Health & Medical, Ear Nose & Throat"
4-MogH7DSctJCHmAwUoUug,Lakeside Massage Spa,Metairie,LA,30.0098714656,-90.1595835662,4.5,34,"Reflexology, Massage, Beauty & Spas, Health & Medical, Day Spas, Massage Therapy"
9b0Mrvs6uJu2jJqet_Jwew,Asia Nail 2 & Spa,Philadelphia,PA,39.9381565,-75.1723224,3.5,26,"Waxing, Nail Salons, Beauty & Spas, Health & Medical, Hair Removal, Reflexology, Eyelash Service"
J20xvtzj_wsegCqsB0Mi2A,Dermatology Associates of Plymouth Meeting,Plymouth Meeting,PA,40.1165911,-75.2863603,3.5,21,"Doctors, Health & Medical, Dermatologists"
mDqAVB1f1dzTIdA9VigBiQ,Kennedy Health System,Cherry Hill,NJ,39.9279304,-75.0157309694,2.5,21,"Hospitals, Health & Medical"
ov_d7S7XJp_cWTuY2h3-VQ,Total Access Urgent Care,St. Louis,MO,38.6021462,-90.242076,4.0,27,"Urgent Care, Health & Medical, Medical Centers, Diagnostic Imaging, Laboratory Testing, Diagnostic Services"
CLU2nd7McrW0tf4f4WwnHg,TerraVida Holistic Centers,Abington Township,PA,40.1302545,-75.1168195,4.0,21,"Cannabis Dispensaries, Shopping, Health & Medical, Cannabis Clinics"
3L57Ee4Bp3C1o8NAf88Pyw,"Family, Implant & Cosmetic Dentistry",Brandon,FL,27.9224812,-82.2951515,4.0,23,"Health & Medical, Teeth Whitening, General Dentistry, Endodontists, Oral Surgeons, Cosmetic Dentists, Dentists, Beauty & Spas"
8jslfcsfU2BgthKAq0HynQ,Perfectly Bare Laser,Tampa,FL,27.9863254686,-82.4904505646,4.5,71,"Beauty & Spas, Hair Removal, Skin Care, Laser Hair Removal, Health & Medical, Medical Spas"
WnOqsDmuiXbOWL2b6CSbBw,Eye Bar,Saint Louis,MO,38.6486662,-90.2611406,4.5,55,"Eyewear & Opticians, Optometrists, Shopping, Health & Medical"
KFfmCw3ODnR_plV8lj_O4w,Session Yoga,Tucson,AZ,32.221215,-110.927593,4.5,66,"Health & Medical, Yoga, Beauty & Spas, Active Life, Fitness & Instruction"
jxo7rUgvZIWiM8bMIPvDbg,"Holly Ashley Cothern, MD",Reno,NV,39.527819,-119.7980937,2.5,21,"Health & Medical, Doctors, Obstetricians & Gynecologists"
MGcO_SQmxO6_dAExkosJcA,"David G Parker, DDS",Brandon,FL,27.9419173,-82.2894396,3.0,28,"General Dentistry, Health & Medical, Cosmetic Dentists, Dentists, Endodontists"
CcwoFjTVpQ72QPsUYvxtyA,Vogue Nails of Sugar Valley,Nashville,TN,36.015906,-86.704809,4.5,20,"Nail Technicians, Beauty & Spas, Nail Salons, Hair Removal, Massage, Waxing, Health & Medical, Massage Therapy"
p0UtMDuBcPkTmP9x3SEZlw,The Skin Studio,New Orleans,LA,29.9209958,-90.1170205,4.5,22,"Massage Therapy, Skin Care, Medical Spas, Health & Medical, Nail Salons, Day Spas, Beauty & Spas"
0CfQRgCqG6_NAPKqfK29Ww,Genesis Weight and Age Management,Nashville,TN,36.1096482,-86.8135218,3.0,30,"Weight Loss Centers, Health & Medical"
cypV1uH8jbV0CaGYvft-Aw,"Ron Shemesh, MD - Mind Body Spirit Care",Tampa,FL,28.0639081978,-82.506902172,3.5,20,"Health & Medical, Obstetricians & Gynecologists, Naturopathic/Holistic, Doctors"
tJ8aNrenrBATz0fM3mcVcg,Spruce Internal Medicine,Philadelphia,PA,39.9477865,-75.1546211,3.0,29,"Internal Medicine, Doctors, Health & Medical"
G_j7x1JiHw8_RrXNX3JiPw,Nazareth Hospital,Philadelphia,PA,40.0588411,-75.0421637,1.5,47,"Hospitals, Health & Medical"
l2CsQQin7niiCq9AAcuYAg,Penn Fertility Care,Philadelphia,PA,39.9568165,-75.1962141,2.5,30,"Fertility, Health & Medical, Doctors"
WH4nWKXUxpLLRvARqdjlVQ,Designer Eyes,Philadelphia,PA,39.953606,-75.155696,4.0,32,"Ophthalmologists, Optometrists, Eyewear & Opticians, Shopping, Health & Medical, Doctors"
BPc6JwDXQGnX_TwXeUO4Tg,Fitness 360 - Clearwater,Clearwater,FL,27.9821146,-82.7110996,2.0,30,"Health & Medical, Cardio Classes, Circuit Training Gyms, Cycling Classes, Fitness & Instruction, Trainers, Active Life, Weight Loss Centers, Gyms"
fXVKXTu4I6_QbzT4N98_HA,Family Dermatology Specialists,Metairie,LA,30.0112259,-90.1541748,4.5,25,"Beauty & Spas, Cosmetics & Beauty Supply, Laser Hair Removal, Medical Spas, Hair Removal, Health & Medical, Tattoo Removal, Dermatologists, Shopping, Doctors"
IoBETK0vHznKX008QYQ07g,vybe urgent care,Philadelphia,PA,39.934951,-75.167171,3.5,33,"Urgent Care, Diagnostic Imaging, Diagnostic Services, Laboratory Testing, Walk-in Clinics, Health & Medical, Medical Centers, Doctors, Sports Medicine"
hTZ2Twh-nbtQYbufassqoA,Children's Hospital New Orleans,New Orleans,LA,29.91793,-90.12776,4.0,21,"Nephrologists, Dermatologists, Hospitals, Health & Medical, Doctors, Orthopedists"
6KqnM9M88ViD7l4IKqOEyQ,Eyetech Visioncare,Reno,NV,39.4874427,-119.7989371,4.5,20,"Doctors, Health & Medical, Ophthalmologists, Optometrists"
nEU8EdPxX7GSw4_pgiJ34g,Ang Thai Massage NVMT 7084,Reno,NV,39.489215,-119.802751,5.0,31,"Massage, Health & Medical, Massage Therapy, Beauty & Spas"
1a_-iqkAhzfpS_Jve_kLLw,Indiana University-Purdue University Indianapolis,Indianapolis,IN,39.7749394069,-86.1766033294,4.0,23,"Doctors, Education, Obstetricians & Gynecologists, Colleges & Universities, Cardiologists, Health & Medical"
aiIX1x3v2MFGhocdA_aAEw,MedExpress Urgent Care,Clearwater,FL,28.0158915,-82.7382018,3.0,31,"Medical Centers, Health & Medical, Urgent Care, Walk-in Clinics, Doctors"
ega26Ml3Aip8uaM3QX2QVQ,Holy Redeemer Hospital,Meadowbrook,PA,40.110343,-75.082823,3.0,43,"Hospitals, Health & Medical"
ZtW0opqV_6i8pcmDpVGISQ,Taylor Hospital,Ridley Park,PA,39.8778707,-75.3202699,2.0,20,"Health & Medical, Medical Centers, Hospitals, Hospice"
31Br29F2hhd4NJJdD-VtPg,"David A Tecosky, DMD",Philadelphia,PA,39.9699316,-75.1779993,4.5,20,"General Dentistry, Dentists, Cosmetic Dentists, Health & Medical"
uG3-LDsfeAyf02uITS-3Xg,Then Comes Baby,Santa Barbara,CA,34.4423526,-119.7508149,5.0,63,"Beauty & Spas, CPR Classes, Adult Education, Massage Therapy, Specialty Schools, Lactation Services, Massage, Education, Midwives, Childbirth Education, Parenting Classes, Doulas, Health & Medical, Prenatal/Perinatal Care"
0sS3IQpb4MN97gqnFzHOpw,Tower Health Urgent Care,Plymouth Meeting,PA,40.117263,-75.284977,3.0,20,"Urgent Care, Health & Medical"
6pkegB2817FvPHwp9LVlxQ,Be Bellus Wellness & Aesthetics,Tampa,FL,28.0852246112,-82.498668,3.0,31,"Skin Care, Weight Loss Centers, Beauty & Spas, Health & Medical, Hair Removal, Laser Hair Removal, Medical Spas"
dN7sCLA_b_VUMpi2nopi3Q,Optical Image by Dr Weisman,Tucson,AZ,32.2198629,-110.865997,2.5,22,"Health & Medical, Optometrists, Shopping, Fashion, Eyewear & Opticians, Accessories"
gi81Skp1mpOti1GpsTAEZw,LifeWorks Wellness Center,Clearwater,FL,27.95924,-82.80135,3.5,20,"Active Life, Gyms, Doctors, Oncologist, Naturopathic/Holistic, Fitness & Instruction, Neurologist, Allergists, Health & Medical, Preventive Medicine, Medical Centers, Alternative Medicine"
bZRd9Jsfr-uLWwiyFMwSWg,Pearle Vision,Philadelphia,PA,39.9493715,-75.1675029,2.5,51,"Health & Medical, Shopping, Eyewear & Opticians, Optometrists"
hMcgO98QaOFmQVTfCUeGzw,Dentistry For Life,Philadelphia,PA,39.950362,-75.167774,4.0,22,"Orthodontists, General Dentistry, Dentists, Cosmetic Dentists, Oral Surgeons, Health & Medical, Endodontists"
D2C_oX41MdCWhPY7eD0FVw,Pennsylvania Center for Dental Excellence,Philadelphia,PA,40.1215521,-75.0159391,2.5,30,"Health & Medical, Oral Surgeons, Dentists, Orthodontists, Cosmetic Dentists, Pediatric Dentists, General Dentistry, Endodontists"
j5fzB-R9kbynYUEFiw8Bkg,Infinity Health & Wellness Center,Philadelphia,PA,40.0078745,-75.1860145,4.5,73,"Rehabilitation Center, Chiropractors, Colonics, Reproductive Health Services, Physical Therapy, Medical Centers, Reflexology, Medical Spas, Massage, Weight Loss Centers, Health & Medical, Waxing, Beauty & Spas, Hair Removal"
eJvvX5j_L5my7bAtcdLdQg,Axiom,Meridian,ID,43.6227976,-116.3538375,2.5,24,"Fitness & Instruction, Trainers, Active Life, Beauty & Spas, Weight Loss Centers, Gyms, Massage, Health & Medical"
ZKnzTLxLFkMmipKcvC8FrQ,Halcyon Floats,Philadelphia,PA,39.9697682661,-75.1398980512,4.5,67,"Massage, Medical Spas, Physical Therapy, Float Spa, Health & Medical, Beauty & Spas"
onyJd1EKOwGmM_WN38Zs0Q,CVS Pharmacy,Cherry Hill,NJ,39.861,-74.9761,2.0,22,"Shopping, Health & Medical, Pharmacy, Convenience Stores, Food, Drugstores"
ziOruKLCziZynllmtkfW2Q,Walmart,Hatfield,PA,40.2911326191,-75.2642714825,2.0,38,"Drugstores, Eyewear & Opticians, Photography Stores & Services, Pharmacy, Shopping, Department Stores, Grocery, Mobile Phones, Fashion, Food, Health & Medical"
5f_hfK8KzNPst4DojeHMlQ,MYNT Cannabis Dispensary Downtown Reno,Reno,NV,39.6154201814,-119.8476627822,2.5,32,"Cannabis Dispensaries, Shopping, Health & Medical, Pharmacy"
GtSR96ff85xLxK0ogEtI5w,Ochsner Urgent Care - Warehouse District,New Orleans,LA,29.9436412,-90.0695476,4.5,160,"Naturopathic/Holistic, Doctors, Health & Medical, Urgent Care, Medical Centers"
NDIWKrKmWC7aSBVQY1DkZw,TriStar Skyline Medical Center,Nashville,TN,36.2451161386,-86.7497741481,2.5,45,"Hospitals, Medical Centers, Urgent Care, Health & Medical"
LWkT13EBUPu0FwLIVUxTbg,Massage Envy - Mount Laurel,Mount Laurel,NJ,39.969378,-74.911409,2.5,20,"Day Spas, Health & Medical, Beauty & Spas, Massage, Skin Care, Massage Therapy"
EK_y40XlXk3cqAGY2PDZWQ,Eagle Fitness,Sparks,NV,39.5848441562,-119.7142150657,3.0,27,"Active Life, Boot Camps, Gyms, Health & Medical, Fitness & Instruction, Trainers"
1wp5t7VQsRSj2qcVDPjzWw,Music City Optical,Nashville,TN,36.1498166734,-86.7921048783,4.0,47,"Eyewear & Opticians, Accessories, Shopping, Fashion, Optometrists, Health & Medical"
dUy_useEo2sT8_8aOgJCcA,Riviera Wellness Massage,Tucson,AZ,32.2369306,-110.8712034,4.5,22,"Massage, Beauty & Spas, Massage Therapy, Health & Medical, Reflexology"
IKqsFOXFiY7-QgtJP2PKxg,Nevada ENT & Hearing Associates,Reno,NV,39.5178906418,-119.860168648,2.5,39,"Naturopathic/Holistic, Active Life, Health & Medical, Medical Centers, Medical Supplies, Hearing Aid Providers, Doctors, Fitness & Instruction, Shopping, Ear Nose & Throat, Audiologist"
thvK2OYrjTJnjSrBAnay3w,Venus Nails & Spa,St Petersburg,FL,27.8255471,-82.6380757,3.5,64,"Nail Salons, Health & Medical, Hair Removal, Beauty & Spas, Massage Therapy"
bGA1qnL4SCK86czIDlGG2A,New Age People,Indianapolis,IN,39.9138819722,-86.1857086649,4.0,35,"Massage Therapy, Spiritual Shop, Supernatural Readings, Beauty & Spas, Health & Medical, Massage, Shopping, Arts & Entertainment, Arts & Crafts"
RX14pCbmXIt08JWKuOCltg,Your Family Walk-In Clinic,Lutz,FL,28.194302,-82.518886,4.0,30,"Family Practice, Urgent Care, Health & Medical, Doctors, Medical Centers"
AsqWM4WNxtA1sh1xa3J_kw,Peaceful Spirit Massage and Wellness Centers,Tucson,AZ,32.260166,-110.9264243,4.5,42,"Health & Medical, Massage, Massage Therapy, Beauty & Spas, Acupuncture, Reflexology, Chiropractors, Traditional Chinese Medicine"
Z8uwE4woiskwAWLyPTs5lw,Salon L Manayunk,Philadelphia,PA,40.0228352847,-75.2194559172,4.0,163,"Health & Medical, Hair Salons, Day Spas, Beauty & Spas, Reflexology, Massage"
I3LSnL6UfkgoslMzXSYvDA,Anthropologie,Philadelphia,PA,39.9504106966,-75.1709130875,4.0,157,"Shopping, Home & Garden, Home Decor, Women's Clothing, Fashion, Health & Medical, Doctors"
MRhY6SqTnOrlr1Wte9c-4Q,Precise Dental,Tucson,AZ,32.2196247,-110.7718702,5.0,46,"General Dentistry, Health & Medical, Cosmetic Dentists, Endodontists, Dentists"
abLlrRxpj-KXwOz0HRyGsA,Sugar Salon and Medical Spa,Reno,NV,39.5059083,-119.8167319,4.0,72,"Hair Removal, Health & Medical, Beauty & Spas, Skin Care, Medical Spas, Laser Hair Removal, Nail Salons, Waxing, Tanning, Hair Salons"
i9KAR430mh914eh118qUJA,"Marlene J. Mash MD, PC",Plymouth Meeting,PA,40.1174168,-75.2864131,3.5,34,"Tattoo, Beauty & Spas, Doctors, Health & Medical, Dermatologists"
oOokBaYNi2OrlGZ_d2rYKw,Spa Solai - 6th,Tucson,AZ,32.227539,-110.943209,4.5,42,"Hair Removal, Health & Medical, Skin Care, Waxing, Beauty & Spas, Day Spas, Massage Therapy, Medical Spas"
7x7JGZ7nMLYcL7EY2J0QVw,Clarkson Eyecare,St. Louis,MO,38.6407430116,-90.2625972753,2.5,30,"Optometrists, Health & Medical, Laser Eye Surgery/Lasik, Eyewear & Opticians, Shopping"
2648Hr6mAvwVEDmxV-NJ7A,"Thomas Nabors, DDS",Nashville,TN,36.1632264,-86.7790065,4.5,24,"General Dentistry, Dentists, Health & Medical, Cosmetic Dentists"
QVaVVECJgiXUVSvKf9PBHw,East To West Massage Therapy,St Petersburg,FL,27.7712229579,-82.7061117813,5.0,20,"Health & Medical, Massage Therapy"
_4aXcnsN9iboENHK7cGD4Q,Lecada Medical Artistry,Tampa,FL,27.9410095,-82.5045118,4.5,43,"Medical Spas, Cosmetic Surgeons, Beauty & Spas, Health & Medical, Day Spas, Skin Care, Doctors, Weight Loss Centers"
irwBGAGqMPam4YLbn04TYQ,Drexel Family Medicine - Tower Health,Philadelphia,PA,40.0225755619,-75.2179199676,2.5,24,"Sports Medicine, Doctors, Family Practice, Health & Medical"
925Xj5dEKUdbPTvWSBTwGQ,Massage Envy - Hendersonville,Hendersonville,TN,36.3321083631,-86.625461,3.0,22,"Health & Medical, Skin Care, Massage, Massage Therapy, Day Spas, Beauty & Spas"
_5YJq7mUvTasNQhVb192UA,Associated Dental Care - Tucson N Campbell,Tucson,AZ,32.2661624,-110.9432838,2.0,33,"Health & Medical, General Dentistry, Cosmetic Dentists, Dentists, Endodontists"
aFaNett57VujMH61zCeeYg,The Human's Mechanic,Wesley Chapel,FL,28.1889238624,-82.3619058975,5.0,32,"Massage Therapy, Health & Medical, Sports Medicine, Beauty & Spas, Health Retreats, Hotels & Travel, Massage, Doctors, Pain Management"
Wu9y5yy_vLuumjEUkhfBDg,Vein & Cosmetic Center of Tampa Bay,Tampa,FL,27.9679739,-82.5675985,4.0,30,"Dermatologists, Health & Medical, Medical Spas, Beauty & Spas, Hair Removal, Doctors, Cosmetics & Beauty Supply, Cosmetic Surgeons, Laser Hair Removal, Skin Care, Shopping"
eFm3DbqnEkYXwAnONttfEA,The Joint Chiropractic,Meridian,ID,43.6243372622,-116.3539095598,3.5,29,"Health & Medical, Chiropractors"
lgTcXittYUHScrgYJ_B4OA,18|8 Fine Men's Salons - Carmel ,Carmel,IN,39.999011628,-86.1302217122,4.5,31,"Hair Salons, Nail Salons, Waxing, Barbers, Weight Loss Centers, Health & Medical, Hair Removal, Eyebrow Services, Men's Hair Salons, Beauty & Spas"
4q4huGL_tQj1XpRB8P5F6A,Children's Hospital of Philadelphia,Philadelphia,PA,39.9474761125,-75.1953659767,4.0,75,"Pediatricians, Doctors, Health & Medical, Hospitals"
131KW2tE3YE4puMDQdM9PQ,Catalina Smiles Dentistry,Oro Valley,AZ,32.346133,-110.977899,2.5,28,"General Dentistry, Oral Surgeons, Cosmetic Dentists, Dentists, Health & Medical"
hDOx4ltBlXmGdR3b4RRGeQ,Shanti Medical Spa,Philadelphia,PA,39.9504874,-75.1692131,3.5,45,"Health & Medical, Hair Removal, Day Spas, Medical Spas, Beauty & Spas, Skin Care"
4qFK74PSu25lIvDGB5307A,Planet Beach - Uptown,New Orleans,LA,29.945371,-90.134637,4.0,35,"Beauty & Spas, Tanning, Spray Tanning, Health & Medical, Massage, Medical Spas, Yoga, Saunas, Fitness & Instruction, Active Life, Day Spas"
1oapj0mo9XSyj4RVzSZ1cg,MD Aesthetics & Wellness Institute,Tampa,FL,28.0566578,-82.6428158,3.0,58,"Health & Medical, Medical Spas, Hair Removal, Skin Care, Beauty & Spas"
8ub7Sibpad81bU5gG2cfFA,Virtua Voorhees Hospital,Voorhees,NJ,39.8421363,-74.927098,2.5,53,"Hospitals, Health & Medical"
B6pYJkXlsFiLSJzefw7xAA,Bella Excellence,Wesley Chapel,FL,28.1834921,-82.3545739,4.0,34,"Day Spas, Medical Spas, Acne Treatment, Eyelash Service, Beauty & Spas, Health & Medical, Skin Care, Estheticians, Hair Removal, Laser Hair Removal"
8SWBqjFUNE6ZQ8CL9yxFsA,Massage Envy Tucson - Old Spanish Trail,Tucson,AZ,32.205966,-110.78691,3.5,39,"Health & Medical, Day Spas, Massage, Skin Care, Beauty & Spas, Massage Therapy"
bphzh1v0d23p53MROgxFKA,Eye Encounters,Philadelphia,PA,39.9521107,-75.1728126,2.0,55,"Eyewear & Opticians, Optometrists, Health & Medical, Shopping"
f19eLfhXqR47Ct8Hz2y_pA,Healing One,Reno,NV,39.5054001,-119.7946262,5.0,49,"Doctors, Active Life, Float Spa, Health & Medical, Yoga, Naturopathic/Holistic, Counseling & Mental Health, Massage, Beauty & Spas, Fitness & Instruction, Massage Therapy"
b5-Tr-JFbLDPgxgDxf7GgQ,Carbon Health Urgent Care Galena,Reno,NV,39.3901733,-119.769747,3.0,52,"Urgent Care, Hospitals, Health & Medical, Doctors, Family Practice, Internal Medicine"
pm3gOtnsQ6FmtEFrDoCvOg,AFC Urgent Care,Havertown,PA,39.9852728,-75.3141824,3.0,20,"Health & Medical, Urgent Care, Walk-in Clinics, Medical Centers, Doctors, Family Practice"
N7gSystNaNjoH-qzIA3CgA,Loden Vision Centers - Nashville Office,Nashville,TN,36.1262642,-86.8052572,4.0,23,"Ophthalmologists, Health & Medical, Optometrists, Doctors"
Oh5Or6DRzWQqQ29riTtjVA,Arnett Gunson Facial Reconstruction,Santa Barbara,CA,34.432684,-119.8092758,4.5,32,"Doctors, Dentists, Health & Medical, Medical Spas, Cosmetic Surgeons, Orthodontists, Oral Surgeons, Beauty & Spas"
OJSokvJ6c608PprZC7a4kQ,"Natalia Baldo, MD",Reno,NV,39.4546247,-119.7778662,2.5,28,"Family Practice, Health & Medical, Doctors"
uroRWO5zg2Mku_Re_eWxKg,Power Health,Reno,NV,39.513487,-119.785933,4.5,22,"Chiropractors, Naturopathic/Holistic, Orthotics, Doctors, Neurologist, Health & Medical, Alternative Medicine"
V0rakHvMg2DdP926bmEBJg,Patient First - Springfield,Springfield,PA,39.921084,-75.321855,2.5,58,"Medical Centers, Doctors, Urgent Care, Family Practice, Health & Medical"
BSkUVaf4IJ0M94GdhIklvA,The Joint Chiropractic,Tucson,AZ,32.3455301025,-110.9781438545,4.0,33,"Health & Medical, Chiropractors"
2EbKZAM2N-AsF2lFGSt_XA,Dr. Jennifer L. Shane & Associates,Reno,NV,39.4697444,-119.7640926,4.5,22,"Health & Medical, Optometrists, Shopping, Laser Eye Surgery/Lasik, Eyewear & Opticians"
tES4kGPFWWclK_l899kgjg,Reno Diagnostic Centers,Reno,NV,39.5340507,-119.8040301,4.0,61,"Health & Medical, Diagnostic Services, Radiologists, Doctors, Medical Centers"
r5Vl9gObXynGyk_AJtk8Nw,Cortaro Smiles Dentistry and Orthodontics,Tucson,AZ,32.356433,-111.091991,3.0,33,"Dentists, Oral Surgeons, Cosmetic Dentists, Health & Medical, Orthodontists, General Dentistry"
TpV8in2-OFYgB58t9g9B8Q,Zionsville Eyecare,Zionsville,IN,39.950515,-86.275183,4.5,25,"Optometrists, Shopping, Accessories, Fashion, Health & Medical"
Gf0SvZmsvEvB3BWpl4oBzw,East Falls Eye Associates,Philadelphia,PA,40.0087446,-75.1934786,4.5,22,"Optometrists, Health & Medical"
EJFN3Wka9-I198hahKYG7g,Labcorp,Cherry Hill,NJ,39.91578,-75.00831,2.5,40,"Laboratory Testing, Diagnostic Services, Health & Medical"
qbrnJVMCkvy5ZhiheeArVA,Skinjectables Anti Aging Bar,Tucson,AZ,32.286074,-110.942227,4.5,158,"Skin Care, Body Contouring, Beauty & Spas, Health & Medical, Medical Spas"
AOCwwM2f1X4-Ge4Ilv-X4g,LCMC Health Urgent Care,New Orleans,LA,30.00415,-90.105094,3.0,40,"Urgent Care, Health & Medical"
U3dqbtDzCJwd200ZDO1Kdw,CVS Pharmacy,Wesley Chapel,FL,28.185214,-82.354517,2.5,20,"Convenience Stores, Pharmacy, Health & Medical, Drugstores, Food, Shopping"
fJBrH6jNIr4xwyT6weRO2Q,Tower Radiology - Wesley Chapel,Wesley Chapel,FL,28.1904301,-82.3736078,2.0,23,"Health & Medical, Radiologists, Diagnostic Imaging, Doctors, Diagnostic Services"
pvV30vCcLt424BQJG7tePw,St. Anthony's Hospital,Saint Petersburg,FL,27.778963,-82.649887,3.0,49,"Health & Medical, Hospitals, Medical Centers"
twpSYr13Sd1p7lXOgm904w,Terra Mone Beauty,Narberth,PA,40.0116829,-75.2601428,4.5,31,"Beauty & Spas, Teeth Whitening, Tanning, Waxing, Skin Care, Permanent Makeup, Hair Salons, Hair Removal, Health & Medical, Body Contouring, Eyelash Service, Spray Tanning"
